,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Waste,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
21589,309.0,3482.0,38.0,144.0,,3098.0,1031.0,25327.0,9058.0,163.0,2370.0,202206181300,202206181400,15720.0,11428.0,29300.0,45020.0,35,25
21590,310.0,3566.0,39.0,144.0,,3159.0,1132.0,25273.0,8061.0,165.0,2651.0,202206181400,202206181500,15168.0,10712.0,29332.0,44500.0,34,24
21591,309.0,3443.0,39.0,144.0,,3299.0,1066.0,25715.0,6549.0,164.0,3047.0,202206181500,202206181600,14125.0,9596.0,29650.0,43775.0,32,22
21592,310.0,3511.0,39.0,144.0,772.0,3332.0,1575.0,26214.0,4515.0,155.0,3477.0,202206181600,202206181700,13826.0,7992.0,30218.0,44044.0,31,18
21593,309.0,3513.0,39.0,144.0,936.0,3560.0,2019.0,26453.0,2326.0,155.0,3833.0,202206181700,202206181800,12829.0,6159.0,30458.0,43287.0,30,14
21594,307.0,3615.0,39.0,145.0,1017.0,3560.0,1562.0,27209.0,838.0,152.0,4432.0,202206181800,202206181900,11561.0,5270.0,31315.0,42876.0,27,12
21595,307.0,3535.0,40.0,145.0,807.0,3354.0,1134.0,27389.0,277.0,154.0,6139.0,202206181900,202206182000,11865.0,6416.0,31416.0,43281.0,27,15
21596,307.0,3503.0,40.0,145.0,820.0,3247.0,1141.0,27353.0,0.0,154.0,7649.0,202206182000,202206182100,13011.0,7649.0,31348.0,44359.0,29,17
21597,309.0,2855.0,40.0,146.0,,3046.0,860.0,26648.0,0.0,156.0,8517.0,202206182100,202206182200,12579.0,8517.0,29998.0,42577.0,30,20
21598,310.0,2581.0,40.0,146.0,226.0,2876.0,962.0,25582.0,0.0,158.0,8406.0,202206182200,202206182300,12628.0,8406.0,28659.0,41287.0,31,20
21599,311.0,1557.0,39.0,146.0,,2812.0,832.0,25267.0,0.0,158.0,8552.0,202206182300,202206190000,12354.0,8552.0,27320.0,39674.0,31,22
21600,307.0,634.0,39.0,146.0,,2707.0,714.0,24790.0,0.0,158.0,9380.0,202206190000,202206190100,12959.0,9380.0,25916.0,38875.0,33,24
21601,308.0,454.0,39.0,146.0,,2813.0,581.0,24551.0,0.0,158.0,9295.0,202206190100,202206190200,12847.0,9295.0,25498.0,38345.0,34,24
21602,315.0,471.0,39.0,146.0,,2842.0,396.0,24855.0,0.0,160.0,8304.0,202206190200,202206190300,11702.0,8304.0,25826.0,37528.0,31,22
21603,318.0,474.0,39.0,146.0,,2854.0,732.0,24770.0,188.0,160.0,6720.0,202206190300,202206190400,10654.0,6908.0,25747.0,36401.0,29,19
21604,316.0,538.0,39.0,144.0,,2887.0,850.0,24860.0,357.0,161.0,6275.0,202206190400,202206190500,10530.0,6632.0,25897.0,36427.0,29,18
21605,309.0,682.0,39.0,144.0,,2836.0,545.0,25217.0,1043.0,165.0,6019.0,202206190500,202206190600,10608.0,7062.0,26391.0,36999.0,29,19
21606,307.0,682.0,39.0,144.0,,2768.0,764.0,25765.0,2529.0,166.0,5206.0,202206190600,202206190700,11433.0,7735.0,26937.0,38370.0,30,20
21607,309.0,678.0,41.0,146.0,,2824.0,778.0,25714.0,4379.0,154.0,5559.0,202206190700,202206190800,13694.0,9938.0,26888.0,40582.0,34,24
21608,308.0,616.0,42.0,146.0,,2749.0,1081.0,25587.0,6297.0,165.0,5834.0,202206190800,202206190900,16126.0,12131.0,26699.0,42825.0,38,28
21609,305.0,469.0,42.0,146.0,,2773.0,1234.0,25434.0,7740.0,164.0,5197.0,202206190900,202206191000,17108.0,12937.0,26396.0,43504.0,39,30
21610,308.0,511.0,42.0,194.0,11.0,2850.0,1831.0,25890.0,8770.0,145.0,3863.0,202206191000,202206191100,17470.0,12633.0,26945.0,44415.0,39,28
21611,309.0,524.0,42.0,331.0,,2784.0,1297.0,25191.0,9005.0,160.0,4140.0,202206191100,202206191200,17386.0,13145.0,26397.0,43783.0,40,30
21612,310.0,502.0,42.0,146.0,,2757.0,666.0,24672.0,9131.0,164.0,5808.0,202206191200,202206191300,18526.0,14939.0,25672.0,44198.0,42,34
21613,311.0,626.0,42.0,146.0,,2783.0,622.0,23573.0,8878.0,164.0,6893.0,202206191300,202206191400,19340.0,15771.0,24698.0,44038.0,44,36
21614,312.0,818.0,42.0,146.0,,2851.0,1044.0,23877.0,7750.0,165.0,6751.0,202206191400,202206191500,18561.0,14501.0,25195.0,43756.0,42,33
21615,312.0,1051.0,42.0,146.0,,3018.0,1426.0,24117.0,6160.0,166.0,6358.0,202206191500,202206191600,17128.0,12518.0,25668.0,42796.0,40,29
21616,314.0,1780.0,42.0,146.0,,3390.0,1485.0,24752.0,4342.0,166.0,6018.0,202206191600,202206191700,15401.0,10360.0,27034.0,42435.0,36,24
21617,319.0,2727.0,41.0,146.0,1294.0,3581.0,1717.0,25871.0,2215.0,164.0,5747.0,202206191700,202206191800,14718.0,7962.0,29104.0,43822.0,34,18
21618,316.0,3184.0,41.0,146.0,1213.0,3429.0,1690.0,26384.0,808.0,163.0,6013.0,202206191800,202206191900,13316.0,6821.0,30071.0,43387.0,31,16
21619,314.0,3350.0,41.0,146.0,1084.0,3369.0,1538.0,26785.0,274.0,157.0,6262.0,202206191900,202206192000,12684.0,6536.0,30636.0,43320.0,29,15
21620,313.0,3370.0,41.0,146.0,1636.0,3359.0,1593.0,27520.0,0.0,162.0,6366.0,202206192000,202206192100,13116.0,6366.0,31390.0,44506.0,29,14
21621,312.0,3478.0,41.0,145.0,928.0,3221.0,1437.0,27559.0,0.0,164.0,6302.0,202206192100,202206192200,12052.0,6302.0,31535.0,43587.0,28,14
21622,311.0,3076.0,39.0,146.0,,2995.0,1470.0,26369.0,0.0,163.0,5876.0,202206192200,202206192300,10504.0,5876.0,29941.0,40445.0,26,15
21623,310.0,2937.0,37.0,146.0,,2736.0,814.0,26035.0,0.0,164.0,5857.0,202206192300,202206200000,9571.0,5857.0,29465.0,39036.0,25,15
21624,310.0,2711.0,36.0,146.0,,2717.0,344.0,26199.0,0.0,163.0,5507.0,202206200000,202206200100,8731.0,5507.0,29402.0,38133.0,23,14
21625,310.0,2747.0,34.0,146.0,,2795.0,396.0,26634.0,0.0,163.0,4089.0,202206200100,202206200200,7443.0,4089.0,29871.0,37314.0,20,11
21626,309.0,3003.0,33.0,146.0,,2915.0,277.0,26965.0,0.0,161.0,3011.0,202206200200,202206200300,6364.0,3011.0,30456.0,36820.0,17,8
21627,310.0,3375.0,32.0,146.0,,2987.0,401.0,27016.0,175.0,160.0,3461.0,202206200300,202206200400,7184.0,3636.0,30879.0,38063.0,19,10
21628,310.0,3707.0,34.0,146.0,,3157.0,825.0,27082.0,320.0,160.0,3757.0,202206200400,202206200500,8219.0,4077.0,31279.0,39498.0,21,10
21629,310.0,3760.0,36.0,174.0,744.0,3433.0,1310.0,27239.0,905.0,158.0,3483.0,202206200500,202206200600,10033.0,4388.0,31519.0,41552.0,24,11
21630,314.0,3778.0,35.0,316.0,1353.0,3520.0,1525.0,27308.0,2265.0,156.0,2952.0,202206200600,202206200700,11771.0,5217.0,31751.0,43522.0,27,12
21631,309.0,3577.0,36.0,156.0,1697.0,3481.0,2278.0,27299.0,3636.0,161.0,2664.0,202206200700,202206200800,13917.0,6300.0,31377.0,45294.0,31,14
21632,311.0,3376.0,35.0,356.0,1525.0,3305.0,1600.0,27259.0,4862.0,161.0,2812.0,202206200800,202206200900,14265.0,7674.0,31337.0,45602.0,31,17
21633,311.0,3381.0,36.0,383.0,1036.0,3314.0,1464.0,27297.0,6011.0,156.0,2765.0,202206200900,202206201000,14746.0,8776.0,31408.0,46154.0,32,19
21634,310.0,3302.0,35.0,289.0,801.0,3306.0,1470.0,28078.0,7146.0,160.0,2592.0,202206201000,202206201100,15475.0,9738.0,32014.0,47489.0,33,21
21635,308.0,2747.0,36.0,146.0,722.0,3297.0,1467.0,28355.0,7771.0,161.0,2383.0,202206201100,202206201200,15801.0,10154.0,31592.0,47393.0,33,21
21636,311.0,2662.0,36.0,145.0,713.0,3198.0,1380.0,28290.0,8208.0,162.0,2297.0,202206201200,202206201300,15958.0,10505.0,31444.0,47402.0,34,22
21637,311.0,3094.0,36.0,144.0,1114.0,3210.0,1204.0,28173.0,7876.0,161.0,2531.0,202206201300,202206201400,16096.0,10407.0,31758.0,47854.0,34,22
21638,311.0,3196.0,32.0,144.0,943.0,3307.0,1028.0,28091.0,6957.0,164.0,2773.0,202206201400,202206201500,15172.0,9730.0,31774.0,46946.0,32,21
21639,314.0,3212.0,31.0,145.0,902.0,3431.0,923.0,28166.0,5654.0,164.0,3026.0,202206201500,202206201600,14100.0,8680.0,31868.0,45968.0,31,19
21640,313.0,3395.0,30.0,145.0,1101.0,3808.0,1476.0,28191.0,4029.0,164.0,3331.0,202206201600,202206201700,13909.0,7360.0,32074.0,45983.0,30,16
21641,310.0,3587.0,28.0,145.0,1814.0,4071.0,2345.0,28329.0,2114.0,165.0,3685.0,202206201700,202206201800,14194.0,5799.0,32399.0,46593.0,30,12
21642,309.0,3549.0,28.0,145.0,1115.0,3932.0,2081.0,28263.0,788.0,166.0,4102.0,202206201800,202206201900,12184.0,4890.0,32294.0,44478.0,27,11
21643,309.0,3492.0,28.0,146.0,229.0,3726.0,1756.0,28184.0,273.0,166.0,4515.0,202206201900,202206202000,10665.0,4788.0,32159.0,42824.0,25,11
21644,311.0,3439.0,28.0,146.0,205.0,3619.0,1537.0,28027.0,0.0,165.0,5181.0,202206202000,202206202100,10707.0,5181.0,31951.0,42658.0,25,12
21645,316.0,3382.0,28.0,146.0,19.0,3543.0,1142.0,28087.0,0.0,165.0,5440.0,202206202100,202206202200,10309.0,5440.0,31959.0,42268.0,24,13
21646,302.0,3331.0,24.0,149.0,,3315.0,1109.0,27944.0,0.0,164.0,5368.0,202206202200,202206202300,9956.0,5368.0,31750.0,41706.0,24,13
21647,297.0,1954.0,23.0,149.0,,3046.0,1075.0,28040.0,0.0,163.0,5309.0,202206202300,202206210000,9593.0,5309.0,30463.0,40056.0,24,13
21648,296.0,1574.0,21.0,149.0,,2929.0,1109.0,28409.0,0.0,167.0,4866.0,202206210000,202206210100,9071.0,4866.0,30449.0,39520.0,23,12
21649,298.0,1679.0,19.0,149.0,,2866.0,473.0,28061.0,0.0,172.0,4157.0,202206210100,202206210200,7668.0,4157.0,30206.0,37874.0,20,11
21650,298.0,1646.0,22.0,149.0,,2901.0,301.0,28077.0,0.0,173.0,3671.0,202206210200,202206210300,7046.0,3671.0,30192.0,37238.0,19,10
21651,297.0,1990.0,21.0,149.0,,3088.0,702.0,28441.0,175.0,172.0,3024.0,202206210300,202206210400,7161.0,3199.0,30898.0,38059.0,19,8
21652,298.0,2759.0,22.0,474.0,,3306.0,1415.0,28400.0,340.0,169.0,2808.0,202206210400,202206210500,8038.0,3148.0,31953.0,39991.0,20,8
21653,302.0,3091.0,22.0,1030.0,,3503.0,1499.0,28538.0,917.0,166.0,2525.0,202206210500,202206210600,8610.0,3442.0,32983.0,41593.0,21,8
21654,305.0,3095.0,22.0,843.0,686.0,3832.0,1474.0,28767.0,2180.0,150.0,2129.0,202206210600,202206210700,10451.0,4309.0,33032.0,43483.0,24,10
21655,303.0,3053.0,22.0,308.0,910.0,3637.0,1605.0,28893.0,3715.0,152.0,1527.0,202206210700,202206210800,11546.0,5242.0,32579.0,44125.0,26,12
21656,304.0,3136.0,23.0,141.0,750.0,3615.0,1985.0,28906.0,5029.0,148.0,1133.0,202206210800,202206210900,12660.0,6162.0,32510.0,45170.0,28,14
21657,306.0,3195.0,23.0,140.0,992.0,3614.0,2246.0,28951.0,5891.0,155.0,994.0,202206210900,202206211000,13892.0,6885.0,32615.0,46507.0,30,15
21658,309.0,3040.0,23.0,480.0,1495.0,3640.0,1961.0,28905.0,6181.0,159.0,981.0,202206211000,202206211100,14417.0,7162.0,32757.0,47174.0,31,15
21659,304.0,3023.0,23.0,683.0,1193.0,3723.0,1762.0,28893.0,6227.0,160.0,1064.0,202206211100,202206211200,14129.0,7291.0,32926.0,47055.0,30,15
21660,305.0,3174.0,24.0,698.0,983.0,3721.0,1968.0,28887.0,6295.0,160.0,1225.0,202206211200,202206211300,14352.0,7520.0,33088.0,47440.0,30,16
21661,303.0,2720.0,24.0,954.0,905.0,3589.0,1372.0,28900.0,6137.0,162.0,1322.0,202206211300,202206211400,13487.0,7459.0,32901.0,46388.0,29,16
21662,304.0,2485.0,25.0,512.0,903.0,3511.0,1400.0,28921.0,5518.0,158.0,1414.0,202206211400,202206211500,12904.0,6932.0,32247.0,45151.0,29,15
21663,303.0,2783.0,25.0,485.0,845.0,3585.0,1349.0,28875.0,4492.0,153.0,1560.0,202206211500,202206211600,11984.0,6052.0,32471.0,44455.0,27,14
21664,304.0,3106.0,25.0,559.0,1739.0,3930.0,1960.0,28952.0,3127.0,152.0,1734.0,202206211600,202206211700,12642.0,4861.0,32946.0,45588.0,28,11
21665,306.0,3179.0,24.0,519.0,2166.0,4471.0,2507.0,29084.0,1671.0,153.0,1595.0,202206211700,202206211800,12563.0,3266.0,33112.0,45675.0,28,7
21666,304.0,3237.0,24.0,488.0,1450.0,4363.0,2135.0,29246.0,715.0,157.0,1623.0,202206211800,202206211900,10443.0,2338.0,33299.0,43742.0,24,5
21667,301.0,3174.0,25.0,490.0,894.0,4215.0,1669.0,29324.0,261.0,162.0,1846.0,202206211900,202206212000,9047.0,2107.0,33314.0,42361.0,21,5
21668,300.0,3166.0,25.0,551.0,644.0,4036.0,1637.0,29341.0,0.0,163.0,2105.0,202206212000,202206212100,8585.0,2105.0,33383.0,41968.0,20,5
21669,297.0,2988.0,25.0,599.0,62.0,3874.0,1195.0,29032.0,0.0,166.0,2755.0,202206212100,202206212200,8052.0,2755.0,32941.0,40993.0,20,7
21670,296.0,2947.0,25.0,367.0,,3708.0,694.0,28833.0,0.0,167.0,3379.0,202206212200,202206212300,7948.0,3379.0,32468.0,40416.0,20,8
21671,296.0,3010.0,26.0,136.0,,3331.0,561.0,28947.0,0.0,167.0,3775.0,202206212300,202206220000,7834.0,3775.0,32415.0,40249.0,19,9
21672,301.0,3027.0,28.0,136.0,,3254.0,938.0,29017.0,0.0,169.0,3706.0,202206220000,202206220100,8067.0,3706.0,32509.0,40576.0,20,9
21673,299.0,3116.0,30.0,136.0,,3217.0,860.0,29071.0,0.0,156.0,3835.0,202206220100,202206220200,8068.0,3835.0,32652.0,40720.0,20,9
21674,299.0,3127.0,30.0,136.0,,3152.0,836.0,29214.0,0.0,156.0,3490.0,202206220200,202206220300,7634.0,3490.0,32806.0,40440.0,19,9
21675,297.0,3000.0,28.0,136.0,,3189.0,809.0,29069.0,175.0,150.0,3408.0,202206220300,202206220400,7731.0,3583.0,32530.0,40261.0,19,9
21676,296.0,2909.0,26.0,154.0,,3535.0,983.0,28960.0,298.0,142.0,3097.0,202206220400,202206220500,8055.0,3395.0,32345.0,40400.0,20,8
21677,298.0,3124.0,24.0,334.0,,3927.0,1307.0,29154.0,785.0,141.0,2740.0,202206220500,202206220600,8900.0,3525.0,32934.0,41834.0,21,8
21678,298.0,3085.0,22.0,332.0,657.0,4248.0,1506.0,29234.0,1809.0,143.0,2191.0,202206220600,202206220700,10554.0,4000.0,32971.0,43525.0,24,9
21679,297.0,3077.0,22.0,332.0,643.0,4292.0,1439.0,29392.0,3197.0,146.0,1797.0,202206220700,202206220800,11514.0,4994.0,33120.0,44634.0,26,11
21680,297.0,3329.0,22.0,330.0,760.0,4213.0,1528.0,29438.0,4800.0,123.0,1777.0,202206220800,202206220900,13201.0,6577.0,33416.0,46617.0,28,14
21681,297.0,3361.0,22.0,216.0,881.0,4198.0,1944.0,29382.0,5963.0,120.0,2022.0,202206220900,202206221000,15128.0,7985.0,33278.0,48406.0,31,16
21682,297.0,3393.0,22.0,136.0,972.0,4246.0,2158.0,29277.0,6561.0,122.0,2114.0,202206221000,202206221100,16173.0,8675.0,33125.0,49298.0,33,18
21683,299.0,3419.0,22.0,135.0,907.0,4246.0,2355.0,29244.0,6189.0,123.0,2070.0,202206221100,202206221200,15890.0,8259.0,33119.0,49009.0,32,17
21684,298.0,3520.0,22.0,178.0,1044.0,4277.0,2517.0,29236.0,6262.0,134.0,2074.0,202206221200,202206221300,16308.0,8336.0,33254.0,49562.0,33,17
21685,300.0,3469.0,22.0,206.0,663.0,4157.0,1838.0,29221.0,6259.0,152.0,2020.0,202206221300,202206221400,15089.0,8279.0,33218.0,48307.0,31,17
21686,299.0,3414.0,22.0,206.0,496.0,3969.0,1497.0,29153.0,5617.0,155.0,2115.0,202206221400,202206221500,13849.0,7732.0,33094.0,46943.0,30,16
21687,295.0,3492.0,22.0,258.0,683.0,4002.0,1363.0,29148.0,4607.0,158.0,2365.0,202206221500,202206221600,13178.0,6972.0,33215.0,46393.0,28,15
21688,300.0,3582.0,21.0,991.0,1322.0,4177.0,1870.0,29172.0,3408.0,157.0,2296.0,202206221600,202206221700,13230.0,5704.0,34066.0,47296.0,28,12
21689,297.0,3609.0,21.0,1007.0,1690.0,4461.0,2203.0,29205.0,1848.0,149.0,1928.0,202206221700,202206221800,12279.0,3776.0,34139.0,46418.0,26,8
21690,297.0,3747.0,22.0,1015.0,1392.0,4465.0,2253.0,29295.0,782.0,148.0,1589.0,202206221800,202206221900,10629.0,2371.0,34376.0,45005.0,24,5
21691,297.0,3664.0,22.0,1022.0,798.0,4233.0,1860.0,29303.0,297.0,151.0,1485.0,202206221900,202206222000,8824.0,1782.0,34308.0,43132.0,20,4
21692,297.0,3576.0,22.0,1030.0,614.0,4109.0,1552.0,29209.0,0.0,151.0,1603.0,202206222000,202206222100,8029.0,1603.0,34134.0,42163.0,19,4
21693,297.0,3351.0,23.0,806.0,323.0,4045.0,1106.0,29232.0,0.0,153.0,1754.0,202206222100,202206222200,7381.0,1754.0,33709.0,41090.0,18,4
21694,298.0,3173.0,23.0,394.0,,3773.0,919.0,29036.0,0.0,154.0,1776.0,202206222200,202206222300,6622.0,1776.0,32924.0,39546.0,17,4
21695,298.0,3269.0,22.0,149.0,,3615.0,907.0,29156.0,0.0,156.0,1512.0,202206222300,202206230000,6190.0,1512.0,32894.0,39084.0,16,4
21696,298.0,3355.0,22.0,149.0,,3577.0,780.0,29267.0,0.0,156.0,1327.0,202206230000,202206230100,5840.0,1327.0,33091.0,38931.0,15,3
21697,296.0,3348.0,21.0,149.0,,3490.0,497.0,29358.0,0.0,156.0,1188.0,202206230100,202206230200,5331.0,1188.0,33172.0,38503.0,14,3
21698,297.0,3248.0,21.0,149.0,,3423.0,389.0,29306.0,0.0,158.0,1192.0,202206230200,202206230300,5162.0,1192.0,33021.0,38183.0,14,3
21699,296.0,3133.0,21.0,149.0,,3470.0,527.0,29260.0,184.0,161.0,1278.0,202206230300,202206230400,5620.0,1462.0,32859.0,38479.0,15,4
21700,298.0,3242.0,22.0,149.0,,3746.0,1129.0,29472.0,338.0,160.0,1348.0,202206230400,202206230500,6721.0,1686.0,33183.0,39904.0,17,4
21701,299.0,3315.0,22.0,149.0,,4351.0,1538.0,29580.0,955.0,161.0,1217.0,202206230500,202206230600,8222.0,2172.0,33365.0,41587.0,20,5
21702,300.0,3278.0,21.0,149.0,638.0,4380.0,1292.0,29631.0,2311.0,158.0,1123.0,202206230600,202206230700,9902.0,3434.0,33379.0,43281.0,23,8
21703,300.0,3331.0,22.0,149.0,839.0,4105.0,1365.0,29676.0,3268.0,170.0,1016.0,202206230700,202206230800,10763.0,4284.0,33478.0,44241.0,24,10
21704,301.0,3374.0,23.0,149.0,637.0,4041.0,1460.0,29663.0,5498.0,179.0,1145.0,202206230800,202206230900,12960.0,6643.0,33510.0,46470.0,28,14
21705,299.0,3500.0,24.0,149.0,919.0,3985.0,1619.0,29633.0,6632.0,184.0,1192.0,202206230900,202206231000,14531.0,7824.0,33605.0,48136.0,30,16
21706,291.0,3360.0,24.0,149.0,769.0,3911.0,1619.0,29634.0,7035.0,195.0,1465.0,202206231000,202206231100,14994.0,8500.0,33458.0,48452.0,31,18
21707,292.0,3530.0,25.0,149.0,1193.0,3845.0,1774.0,29649.0,7247.0,192.0,1521.0,202206231100,202206231200,15772.0,8768.0,33645.0,49417.0,32,18
21708,293.0,3433.0,25.0,149.0,1262.0,3710.0,1974.0,29629.0,7321.0,191.0,1551.0,202206231200,202206231300,16009.0,8872.0,33529.0,49538.0,32,18
21709,292.0,3279.0,25.0,149.0,886.0,3747.0,1539.0,29572.0,6826.0,189.0,1386.0,202206231300,202206231400,14573.0,8212.0,33317.0,47890.0,30,17
21710,288.0,3455.0,25.0,149.0,447.0,3800.0,1565.0,29589.0,6007.0,188.0,1389.0,202206231400,202206231500,13396.0,7396.0,33506.0,46902.0,29,16
21711,273.0,3425.0,25.0,196.0,441.0,4040.0,1733.0,29572.0,4868.0,199.0,1638.0,202206231500,202206231600,12919.0,6506.0,33491.0,46410.0,28,14
21712,276.0,3542.0,24.0,540.0,1256.0,4585.0,1811.0,29429.0,3243.0,191.0,1944.0,202206231600,202206231700,13030.0,5187.0,33811.0,46841.0,28,11
21713,276.0,3642.0,23.0,424.0,1789.0,5013.0,2335.0,29503.0,1705.0,184.0,1869.0,202206231700,202206231800,12895.0,3574.0,33868.0,46763.0,28,8
21714,275.0,3615.0,23.0,189.0,1821.0,5049.0,2352.0,29582.0,710.0,185.0,1831.0,202206231800,202206231900,11948.0,2541.0,33684.0,45632.0,26,6
21715,272.0,3522.0,23.0,265.0,930.0,4760.0,1665.0,29547.0,261.0,186.0,1977.0,202206231900,202206232000,9779.0,2238.0,33629.0,43408.0,23,5
21716,275.0,3113.0,23.0,327.0,554.0,4546.0,1503.0,29451.0,0.0,187.0,2262.0,202206232000,202206232100,9052.0,2262.0,33189.0,42241.0,21,5
21717,275.0,2992.0,23.0,171.0,499.0,4443.0,1367.0,29143.0,0.0,188.0,2138.0,202206232100,202206232200,8635.0,2138.0,32604.0,41239.0,21,5
21718,274.0,3514.0,24.0,839.0,,4071.0,1169.0,28352.0,0.0,190.0,2101.0,202206232200,202206232300,7531.0,2101.0,33003.0,40534.0,19,5
21719,275.0,3132.0,23.0,359.0,,3769.0,870.0,28313.0,0.0,192.0,2260.0,202206232300,202206240000,7091.0,2260.0,32102.0,39193.0,18,6
21720,276.0,2856.0,22.0,149.0,,3697.0,847.0,28363.0,0.0,195.0,2168.0,202206240000,202206240100,6907.0,2168.0,31666.0,38573.0,18,6
21721,281.0,2782.0,22.0,149.0,,3672.0,634.0,28285.0,0.0,195.0,1975.0,202206240100,202206240200,6476.0,1975.0,31519.0,37995.0,17,5
21722,279.0,2771.0,22.0,149.0,,3620.0,440.0,28159.0,0.0,198.0,2132.0,202206240200,202206240300,6390.0,2132.0,31380.0,37770.0,17,6
21723,272.0,2975.0,22.0,149.0,,3731.0,687.0,28331.0,183.0,199.0,2143.0,202206240300,202206240400,6943.0,2326.0,31749.0,38692.0,18,6
21724,274.0,3047.0,24.0,149.0,,3952.0,1097.0,27861.0,322.0,198.0,2350.0,202206240400,202206240500,7919.0,2672.0,31355.0,39274.0,20,7
21725,273.0,3138.0,24.0,149.0,96.0,4238.0,2060.0,28241.0,881.0,196.0,2583.0,202206240500,202206240600,10054.0,3464.0,31825.0,41879.0,24,8
21726,282.0,3443.0,24.0,149.0,939.0,4584.0,2446.0,28683.0,1910.0,194.0,2030.0,202206240600,202206240700,12103.0,3940.0,32581.0,44684.0,27,9
21727,287.0,3449.0,24.0,149.0,1226.0,4311.0,2121.0,28748.0,2989.0,195.0,2269.0,202206240700,202206240800,13111.0,5258.0,32657.0,45768.0,29,11
21728,289.0,3471.0,25.0,149.0,1015.0,4332.0,1660.0,28815.0,4266.0,190.0,2635.0,202206240800,202206240900,14098.0,6901.0,32749.0,46847.0,30,15
21729,290.0,3393.0,25.0,149.0,811.0,4257.0,1574.0,28805.0,5169.0,193.0,3118.0,202206240900,202206241000,15122.0,8287.0,32662.0,47784.0,32,17
21730,295.0,3237.0,25.0,149.0,533.0,4176.0,1246.0,28875.0,6058.0,198.0,3736.0,202206241000,202206241100,15947.0,9794.0,32581.0,48528.0,33,20
21731,309.0,3180.0,26.0,149.0,372.0,4036.0,990.0,28809.0,6700.0,199.0,4380.0,202206241100,202206241200,16677.0,11080.0,32473.0,49150.0,34,23
21732,311.0,3286.0,26.0,149.0,,3928.0,804.0,28760.0,6706.0,197.0,4817.0,202206241200,202206241300,16452.0,11523.0,32532.0,48984.0,34,24
21733,314.0,3314.0,25.0,149.0,,3810.0,844.0,28625.0,6655.0,195.0,5282.0,202206241300,202206241400,16786.0,11937.0,32427.0,49213.0,34,24
21734,311.0,3060.0,25.0,149.0,,3842.0,619.0,28538.0,6275.0,199.0,5948.0,202206241400,202206241500,16883.0,12223.0,32083.0,48966.0,34,25
21735,311.0,3354.0,24.0,149.0,,3911.0,709.0,28290.0,5365.0,196.0,6496.0,202206241500,202206241600,16677.0,11861.0,32128.0,48805.0,34,24
21736,308.0,3290.0,24.0,149.0,17.0,4295.0,1093.0,28309.0,3846.0,192.0,6707.0,202206241600,202206241700,16150.0,10553.0,32080.0,48230.0,33,22
21737,306.0,3527.0,23.0,149.0,712.0,4531.0,1676.0,28478.0,2088.0,192.0,5958.0,202206241700,202206241800,15157.0,8046.0,32483.0,47640.0,32,17
21738,305.0,3554.0,23.0,149.0,1244.0,4768.0,1687.0,28598.0,782.0,191.0,5198.0,202206241800,202206241900,13870.0,5980.0,32629.0,46499.0,30,13
21739,304.0,3475.0,22.0,149.0,883.0,4599.0,1375.0,28474.0,268.0,195.0,4624.0,202206241900,202206242000,11944.0,4892.0,32424.0,44368.0,27,11
21740,306.0,3298.0,22.0,149.0,1031.0,4479.0,1278.0,27956.0,0.0,195.0,4449.0,202206242000,202206242100,11432.0,4449.0,31731.0,43163.0,26,10
21741,305.0,3261.0,22.0,149.0,825.0,4338.0,1235.0,27134.0,0.0,197.0,4503.0,202206242100,202206242200,11098.0,4503.0,30871.0,41969.0,26,11
21742,306.0,3036.0,27.0,151.0,69.0,4230.0,942.0,26855.0,0.0,199.0,4697.0,202206242200,202206242300,10137.0,4697.0,30375.0,40512.0,25,12
21743,306.0,1705.0,27.0,151.0,,4053.0,1012.0,26792.0,0.0,201.0,4984.0,202206242300,202206250000,10250.0,4984.0,28981.0,39231.0,26,13
21744,305.0,1157.0,27.0,151.0,,3940.0,994.0,26939.0,0.0,200.0,4821.0,202206250000,202206250100,9955.0,4821.0,28579.0,38534.0,26,13
21745,305.0,1138.0,27.0,151.0,,3828.0,878.0,26828.0,0.0,204.0,3960.0,202206250100,202206250200,8870.0,3960.0,28449.0,37319.0,24,11
21746,305.0,1136.0,27.0,151.0,,3777.0,822.0,26636.0,0.0,209.0,3119.0,202206250200,202206250300,7927.0,3119.0,28255.0,36182.0,22,9
21747,305.0,1070.0,27.0,151.0,,3754.0,704.0,26107.0,181.0,206.0,2637.0,202206250300,202206250400,7482.0,2818.0,27660.0,35142.0,21,8
21748,305.0,1172.0,28.0,151.0,,3754.0,644.0,26443.0,341.0,204.0,2286.0,202206250400,202206250500,7229.0,2627.0,28099.0,35328.0,20,7
21749,305.0,1472.0,30.0,151.0,,3752.0,536.0,26686.0,972.0,203.0,1793.0,202206250500,202206250600,7256.0,2765.0,28644.0,35900.0,20,8
21750,305.0,1499.0,32.0,151.0,,3722.0,632.0,26726.0,2433.0,202.0,1444.0,202206250600,202206250700,8433.0,3877.0,28713.0,37146.0,23,10
21751,304.0,1512.0,32.0,151.0,,3766.0,675.0,26813.0,4060.0,201.0,1352.0,202206250700,202206250800,10054.0,5412.0,28812.0,38866.0,26,14
