,Biomass,Fossil Gas,Fossil Hard coal,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Offshore,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
175,366.0,3405.0,485.0,688.0,2056.0,789.0,34.0,0.0,,1264.0,202001080700,202001080800,4797.0,1264.0,4290.0,9087.0,53,14
176,356.0,3727.0,575.0,1140.0,2139.0,1048.0,33.0,64.0,,1176.0,202001080800,202001080900,5567.0,1240.0,4691.0,10258.0,54,12
177,347.0,3722.0,576.0,1143.0,2194.0,1008.0,34.0,249.0,,905.0,202001080900,202001081000,5499.0,1154.0,4679.0,10178.0,54,11
178,344.0,3723.0,574.0,1235.0,2228.0,900.0,35.0,380.0,,604.0,202001081000,202001081100,5347.0,984.0,4676.0,10023.0,53,10
179,345.0,3712.0,510.0,873.0,2243.0,855.0,36.0,435.0,,318.0,202001081100,202001081200,4724.0,753.0,4603.0,9327.0,51,8
180,348.0,3604.0,510.0,797.0,2149.0,713.0,35.0,430.0,,181.0,202001081200,202001081300,4270.0,611.0,4497.0,8767.0,49,7
181,348.0,3630.0,524.0,321.0,2087.0,539.0,35.0,424.0,,196.0,202001081300,202001081400,3567.0,620.0,4537.0,8104.0,44,8
182,340.0,3583.0,621.0,249.0,1753.0,544.0,35.0,409.0,,256.0,202001081400,202001081500,3211.0,665.0,4579.0,7790.0,41,9
183,327.0,3596.0,689.0,655.0,1699.0,556.0,36.0,303.0,,415.0,202001081500,202001081600,3628.0,718.0,4648.0,8276.0,44,9
184,325.0,3561.0,690.0,1322.0,1814.0,1139.0,36.0,124.0,,671.0,202001081600,202001081700,5070.0,795.0,4612.0,9682.0,52,8
185,332.0,3712.0,648.0,1771.0,1950.0,1207.0,35.0,5.0,,881.0,202001081700,202001081800,5814.0,886.0,4727.0,10541.0,55,8
186,334.0,3585.0,579.0,1760.0,1998.0,1104.0,36.0,0.0,,1181.0,202001081800,202001081900,6043.0,1181.0,4534.0,10577.0,57,11
187,345.0,3610.0,522.0,1833.0,2048.0,1139.0,36.0,0.0,,1388.0,202001081900,202001082000,6408.0,1388.0,4513.0,10921.0,59,13
188,342.0,3555.0,457.0,1554.0,2284.0,1059.0,35.0,0.0,,1540.0,202001082000,202001082100,6437.0,1540.0,4389.0,10826.0,59,14
189,341.0,3423.0,292.0,946.0,2354.0,789.0,34.0,0.0,,1469.0,202001082100,202001082200,5558.0,1469.0,4090.0,9648.0,58,15
190,334.0,2830.0,264.0,188.0,2249.0,650.0,34.0,0.0,,1185.0,202001082200,202001082300,4272.0,1185.0,3462.0,7734.0,55,15
191,339.0,1755.0,212.0,139.0,1989.0,494.0,34.0,0.0,,807.0,202001082300,202001090000,3429.0,807.0,2340.0,5769.0,59,14
192,340.0,1360.0,122.0,0.0,1481.0,444.0,34.0,0.0,,638.0,202001090000,202001090100,2563.0,638.0,1856.0,4419.0,58,14
193,334.0,1339.0,36.0,0.0,1272.0,443.0,35.0,0.0,,726.0,202001090100,202001090200,2441.0,726.0,1744.0,4185.0,58,17
194,332.0,1393.0,0.0,0.0,1267.0,457.0,33.0,0.0,,760.0,202001090200,202001090300,2484.0,760.0,1758.0,4242.0,59,18
195,335.0,1386.0,0.0,0.0,1225.0,458.0,34.0,0.0,,783.0,202001090300,202001090400,2466.0,783.0,1755.0,4221.0,58,19
196,338.0,1401.0,0.0,0.0,1214.0,457.0,34.0,0.0,,896.0,202001090400,202001090500,2567.0,896.0,1773.0,4340.0,59,21
197,337.0,1571.0,0.0,7.0,1478.0,461.0,34.0,0.0,,973.0,202001090500,202001090600,2919.0,973.0,1942.0,4861.0,60,20
198,343.0,2484.0,0.0,110.0,2036.0,739.0,33.0,0.0,,1083.0,202001090600,202001090700,3968.0,1083.0,2860.0,6828.0,58,16
199,350.0,3597.0,0.0,541.0,2121.0,1098.0,33.0,0.0,,1081.0,202001090700,202001090800,4841.0,1081.0,3980.0,8821.0,55,12
200,355.0,3778.0,0.0,1240.0,2358.0,1182.0,35.0,24.0,,982.0,202001090800,202001090900,5786.0,1006.0,4168.0,9954.0,58,10
201,356.0,3631.0,0.0,1583.0,2432.0,1249.0,34.0,89.0,,1052.0,202001090900,202001091000,6405.0,1141.0,4021.0,10426.0,61,11
202,358.0,3656.0,0.0,801.0,2354.0,980.0,36.0,154.0,,1186.0,202001091000,202001091100,5475.0,1340.0,4050.0,9525.0,57,14
203,364.0,3633.0,0.0,927.0,2353.0,1075.0,34.0,150.0,,1285.0,202001091100,202001091200,5790.0,1435.0,4031.0,9821.0,59,15
204,367.0,3646.0,0.0,460.0,2229.0,706.0,37.0,145.0,,1706.0,202001091200,202001091300,5246.0,1851.0,4050.0,9296.0,56,20
205,368.0,3568.0,58.0,57.0,1735.0,581.0,35.0,151.0,,1966.0,202001091300,202001091400,4490.0,2117.0,4029.0,8519.0,53,25
206,371.0,3197.0,102.0,30.0,1657.0,499.0,36.0,167.0,,2438.0,202001091400,202001091500,4791.0,2605.0,3706.0,8497.0,56,31
207,344.0,3347.0,101.0,36.0,1588.0,486.0,35.0,99.0,,2897.0,202001091500,202001091600,5106.0,2996.0,3827.0,8933.0,57,34
208,351.0,3566.0,100.0,316.0,1745.0,631.0,36.0,37.0,,3025.0,202001091600,202001091700,5754.0,3062.0,4053.0,9807.0,59,31
209,374.0,3627.0,100.0,927.0,2005.0,1164.0,37.0,2.0,,2848.0,202001091700,202001091800,6946.0,2850.0,4138.0,11084.0,63,26
210,379.0,3700.0,100.0,1226.0,2269.0,1253.0,36.0,0.0,,2776.0,202001091800,202001091900,7524.0,2776.0,4215.0,11739.0,64,24
211,382.0,3787.0,69.0,1340.0,2364.0,1227.0,36.0,0.0,,2752.0,202001091900,202001092000,7683.0,2752.0,4274.0,11957.0,64,23
212,378.0,3707.0,0.0,1077.0,2350.0,1197.0,35.0,0.0,,2743.0,202001092000,202001092100,7367.0,2743.0,4120.0,11487.0,64,24
213,373.0,3561.0,0.0,261.0,2343.0,683.0,36.0,0.0,,2729.0,202001092100,202001092200,6016.0,2729.0,3970.0,9986.0,60,27
214,373.0,2547.0,0.0,102.0,1973.0,516.0,35.0,0.0,,2752.0,202001092200,202001092300,5343.0,2752.0,2955.0,8298.0,64,33
215,373.0,1625.0,0.0,36.0,1347.0,477.0,36.0,0.0,,2757.0,202001092300,202001100000,4617.0,2757.0,2034.0,6651.0,69,41
216,369.0,1456.0,0.0,30.0,1085.0,460.0,35.0,0.0,,2740.0,202001100000,202001100100,4315.0,2740.0,1860.0,6175.0,70,44
217,360.0,1403.0,0.0,30.0,936.0,452.0,35.0,0.0,,2658.0,202001100100,202001100200,4076.0,2658.0,1798.0,5874.0,69,45
218,362.0,1401.0,0.0,30.0,934.0,448.0,35.0,0.0,,2487.0,202001100200,202001100300,3899.0,2487.0,1798.0,5697.0,68,44
219,364.0,1379.0,0.0,29.0,1089.0,453.0,36.0,0.0,,2341.0,202001100300,202001100400,3912.0,2341.0,1779.0,5691.0,69,41
220,364.0,1387.0,0.0,29.0,1358.0,457.0,35.0,0.0,,2297.0,202001100400,202001100500,4141.0,2297.0,1786.0,5927.0,70,39
221,361.0,1669.0,0.0,241.0,1765.0,825.0,35.0,0.0,,2529.0,202001100500,202001100600,5360.0,2529.0,2065.0,7425.0,72,34
222,363.0,2372.0,36.0,143.0,1919.0,564.0,33.0,0.0,,2793.0,202001100600,202001100700,5419.0,2793.0,2804.0,8223.0,66,34
223,360.0,3057.0,101.0,80.0,1986.0,533.0,33.0,1.0,,2904.0,202001100700,202001100800,5504.0,2905.0,3551.0,9055.0,61,32
224,364.0,3337.0,101.0,1110.0,2333.0,1082.0,34.0,70.0,,2566.0,202001100800,202001100900,7161.0,2636.0,3836.0,10997.0,65,24
225,365.0,3313.0,102.0,1263.0,2503.0,1165.0,34.0,259.0,,2141.0,202001100900,202001101000,7331.0,2400.0,3814.0,11145.0,66,22
226,364.0,3261.0,103.0,1327.0,2448.0,1218.0,34.0,400.0,,1652.0,202001101000,202001101100,7045.0,2052.0,3762.0,10807.0,65,19
227,369.0,3342.0,107.0,687.0,2325.0,968.0,34.0,469.0,,1246.0,202001101100,202001101200,5695.0,1715.0,3852.0,9547.0,60,18
228,370.0,3127.0,108.0,36.0,2147.0,514.0,35.0,488.0,,1019.0,202001101200,202001101300,4204.0,1507.0,3640.0,7844.0,54,19
229,364.0,2926.0,106.0,29.0,1871.0,447.0,35.0,479.0,,1014.0,202001101300,202001101400,3840.0,1493.0,3431.0,7271.0,53,21
230,370.0,3055.0,106.0,53.0,1881.0,515.0,35.0,433.0,,991.0,202001101400,202001101500,3873.0,1424.0,3566.0,7439.0,52,19
231,370.0,3305.0,106.0,588.0,2042.0,966.0,36.0,325.0,,922.0,202001101500,202001101600,4843.0,1247.0,3817.0,8660.0,56,14
232,366.0,3418.0,102.0,1120.0,2381.0,1127.0,36.0,134.0,,994.0,202001101600,202001101700,5756.0,1128.0,3922.0,9678.0,59,12
233,370.0,3366.0,100.0,1695.0,2366.0,1199.0,36.0,6.0,,1338.0,202001101700,202001101800,6604.0,1344.0,3872.0,10476.0,63,13
234,369.0,3327.0,100.0,1646.0,2377.0,1211.0,35.0,0.0,,1603.0,202001101800,202001101900,6837.0,1603.0,3831.0,10668.0,64,15
235,372.0,3271.0,99.0,817.0,2504.0,1036.0,35.0,0.0,,1877.0,202001101900,202001102000,6234.0,1877.0,3777.0,10011.0,62,19
236,367.0,3248.0,29.0,634.0,2408.0,913.0,34.0,0.0,,2200.0,202001102000,202001102100,6155.0,2200.0,3678.0,9833.0,63,22
237,366.0,3155.0,0.0,311.0,2009.0,711.0,34.0,0.0,,2294.0,202001102100,202001102200,5325.0,2294.0,3555.0,8880.0,60,26
238,369.0,2670.0,0.0,4.0,1841.0,494.0,33.0,0.0,,2257.0,202001102200,202001102300,4596.0,2257.0,3072.0,7668.0,60,29
239,363.0,1900.0,0.0,28.0,1547.0,779.0,35.0,0.0,,2166.0,202001102300,202001110000,4520.0,2166.0,2298.0,6818.0,66,32
240,362.0,1538.0,0.0,29.0,1413.0,417.0,34.0,0.0,,1918.0,202001110000,202001110100,3777.0,1918.0,1934.0,5711.0,66,34
241,361.0,1445.0,0.0,29.0,1327.0,428.0,35.0,0.0,,1772.0,202001110100,202001110200,3556.0,1772.0,1841.0,5397.0,66,33
242,363.0,1491.0,0.0,29.0,1169.0,427.0,35.0,0.0,,1609.0,202001110200,202001110300,3234.0,1609.0,1889.0,5123.0,63,31
243,358.0,1535.0,0.0,28.0,850.0,429.0,35.0,0.0,,1424.0,202001110300,202001110400,2731.0,1424.0,1928.0,4659.0,59,31
244,355.0,1495.0,0.0,28.0,691.0,476.0,35.0,0.0,,1367.0,202001110400,202001110500,2562.0,1367.0,1885.0,4447.0,58,31
245,350.0,1586.0,0.0,28.0,459.0,489.0,33.0,0.0,,1387.0,202001110500,202001110600,2363.0,1387.0,1969.0,4332.0,55,32
246,348.0,1876.0,0.0,28.0,458.0,504.0,35.0,0.0,,1386.0,202001110600,202001110700,2376.0,1386.0,2259.0,4635.0,51,30
247,340.0,2554.0,0.0,27.0,682.0,827.0,34.0,1.0,,1249.0,202001110700,202001110800,2786.0,1250.0,2928.0,5714.0,49,22
248,344.0,3021.0,0.0,115.0,1079.0,1012.0,35.0,81.0,,1034.0,202001110800,202001110900,3321.0,1115.0,3400.0,6721.0,49,17
249,345.0,3198.0,0.0,339.0,1348.0,1169.0,35.0,287.0,,894.0,202001110900,202001111000,4037.0,1181.0,3578.0,7615.0,53,16
250,355.0,3081.0,0.0,282.0,1087.0,942.0,34.0,426.0,,852.0,202001111000,202001111100,3589.0,1278.0,3470.0,7059.0,51,18
251,358.0,3039.0,0.0,254.0,1002.0,692.0,35.0,484.0,,650.0,202001111100,202001111200,3082.0,1134.0,3432.0,6514.0,47,17
252,357.0,3264.0,0.0,296.0,1167.0,820.0,35.0,500.0,,349.0,202001111200,202001111300,3132.0,849.0,3656.0,6788.0,46,13
253,356.0,3092.0,0.0,248.0,1106.0,823.0,35.0,491.0,,151.0,202001111300,202001111400,2819.0,642.0,3483.0,6302.0,45,10
254,354.0,2859.0,0.0,280.0,1120.0,573.0,35.0,447.0,,53.0,202001111400,202001111500,2473.0,500.0,3248.0,5721.0,43,9
255,347.0,2928.0,0.0,304.0,992.0,540.0,35.0,342.0,,31.0,202001111500,202001111600,2209.0,373.0,3310.0,5519.0,40,7
256,347.0,3090.0,0.0,680.0,988.0,885.0,35.0,149.0,,12.0,202001111600,202001111700,2714.0,161.0,3472.0,6186.0,44,3
257,358.0,3079.0,0.0,1885.0,1678.0,1288.0,35.0,8.0,,15.0,202001111700,202001111800,4874.0,23.0,3472.0,8346.0,58,0
258,359.0,3168.0,0.0,1996.0,1821.0,1314.0,35.0,0.0,,20.0,202001111800,202001111900,5151.0,20.0,3562.0,8713.0,59,0
259,364.0,3307.0,0.0,2038.0,1858.0,1324.0,34.0,0.0,,46.0,202001111900,202001112000,5266.0,46.0,3705.0,8971.0,59,1
260,365.0,3127.0,0.0,1865.0,1765.0,1252.0,35.0,0.0,,68.0,202001112000,202001112100,4950.0,68.0,3527.0,8477.0,58,1
261,366.0,3165.0,0.0,1601.0,1709.0,1176.0,35.0,0.0,,67.0,202001112100,202001112200,4553.0,67.0,3566.0,8119.0,56,1
262,364.0,3073.0,0.0,1094.0,1647.0,1085.0,33.0,0.0,,75.0,202001112200,202001112300,3901.0,75.0,3470.0,7371.0,53,1
263,367.0,2579.0,0.0,548.0,1490.0,1077.0,34.0,0.0,,72.0,202001112300,202001120000,3187.0,72.0,2980.0,6167.0,52,1
264,365.0,2021.0,0.0,40.0,1220.0,704.0,32.0,0.0,,66.0,202001120000,202001120100,2030.0,66.0,2418.0,4448.0,46,1
265,370.0,1793.0,0.0,28.0,967.0,515.0,34.0,0.0,,49.0,202001120100,202001120200,1559.0,49.0,2197.0,3756.0,42,1
266,362.0,1735.0,0.0,28.0,671.0,539.0,31.0,0.0,,30.0,202001120200,202001120300,1268.0,30.0,2128.0,3396.0,37,1
267,356.0,1598.0,0.0,27.0,598.0,479.0,30.0,0.0,,34.0,202001120300,202001120400,1138.0,34.0,1984.0,3122.0,36,1
268,360.0,1615.0,0.0,27.0,512.0,482.0,30.0,0.0,,43.0,202001120400,202001120500,1064.0,43.0,2005.0,3069.0,35,1
269,348.0,1733.0,0.0,26.0,420.0,482.0,29.0,0.0,,41.0,202001120500,202001120600,969.0,41.0,2110.0,3079.0,31,1
270,343.0,1801.0,0.0,26.0,291.0,542.0,29.0,0.0,,50.0,202001120600,202001120700,909.0,50.0,2173.0,3082.0,29,2
271,344.0,1954.0,0.0,25.0,362.0,579.0,30.0,1.0,,51.0,202001120700,202001120800,1018.0,52.0,2328.0,3346.0,30,2
272,354.0,2034.0,0.0,100.0,608.0,751.0,30.0,82.0,,90.0,202001120800,202001120900,1631.0,172.0,2418.0,4049.0,40,4
273,361.0,2105.0,0.0,100.0,630.0,799.0,29.0,286.0,,55.0,202001120900,202001121000,1870.0,341.0,2495.0,4365.0,43,8
274,358.0,2048.0,0.0,247.0,800.0,794.0,29.0,422.0,,37.0,202001121000,202001121100,2300.0,459.0,2435.0,4735.0,49,10
275,363.0,2141.0,0.0,96.0,656.0,788.0,30.0,479.0,,17.0,202001121100,202001121200,2036.0,496.0,2534.0,4570.0,45,11
276,367.0,2168.0,0.0,87.0,680.0,778.0,31.0,475.0,,10.0,202001121200,202001121300,2030.0,485.0,2566.0,4596.0,44,11
277,369.0,2067.0,0.0,97.0,706.0,695.0,30.0,481.0,,5.0,202001121300,202001121400,1984.0,486.0,2466.0,4450.0,45,11
278,370.0,2089.0,0.0,170.0,878.0,509.0,31.0,441.0,,12.0,202001121400,202001121500,2010.0,453.0,2490.0,4500.0,45,10
279,365.0,2226.0,0.0,151.0,893.0,507.0,31.0,339.0,,24.0,202001121500,202001121600,1914.0,363.0,2622.0,4536.0,42,8
280,369.0,2683.0,0.0,212.0,905.0,696.0,33.0,150.0,,31.0,202001121600,202001121700,1994.0,181.0,3085.0,5079.0,39,4
281,369.0,3177.0,0.0,1133.0,1555.0,1115.0,35.0,8.0,,57.0,202001121700,202001121800,3868.0,65.0,3581.0,7449.0,52,1
282,371.0,3329.0,0.0,1772.0,1812.0,1113.0,35.0,0.0,,67.0,202001121800,202001121900,4764.0,67.0,3735.0,8499.0,56,1
283,369.0,3325.0,0.0,1698.0,2042.0,1101.0,35.0,0.0,,84.0,202001121900,202001122000,4925.0,84.0,3729.0,8654.0,57,1
284,370.0,3269.0,0.0,1676.0,2004.0,1181.0,33.0,0.0,,75.0,202001122000,202001122100,4936.0,75.0,3672.0,8608.0,57,1
285,367.0,3283.0,0.0,1366.0,1901.0,1156.0,33.0,0.0,,52.0,202001122100,202001122200,4475.0,52.0,3683.0,8158.0,55,1
286,366.0,3300.0,0.0,615.0,1815.0,1114.0,33.0,0.0,,29.0,202001122200,202001122300,3573.0,29.0,3699.0,7272.0,49,0
287,365.0,2800.0,0.0,512.0,1600.0,903.0,35.0,0.0,,29.0,202001122300,202001130000,3044.0,29.0,3200.0,6244.0,49,0
288,364.0,2517.0,0.0,90.0,909.0,631.0,34.0,0.0,,50.0,202001130000,202001130100,1680.0,50.0,2915.0,4595.0,37,1
289,362.0,2163.0,0.0,27.0,808.0,419.0,34.0,0.0,,73.0,202001130100,202001130200,1327.0,73.0,2559.0,3886.0,34,2
290,361.0,2014.0,0.0,24.0,714.0,371.0,33.0,0.0,,222.0,202001130200,202001130300,1331.0,222.0,2408.0,3739.0,36,6
291,362.0,2031.0,0.0,24.0,536.0,366.0,33.0,0.0,,427.0,202001130300,202001130400,1353.0,427.0,2426.0,3779.0,36,11
292,361.0,2029.0,0.0,12.0,554.0,420.0,34.0,0.0,,582.0,202001130400,202001130500,1568.0,582.0,2424.0,3992.0,39,15
293,362.0,2179.0,0.0,48.0,632.0,456.0,33.0,0.0,,813.0,202001130500,202001130600,1949.0,813.0,2574.0,4523.0,43,18
294,365.0,2781.0,0.0,657.0,1223.0,930.0,34.0,0.0,,930.0,202001130600,202001130700,3740.0,930.0,3180.0,6920.0,54,13
295,370.0,3241.0,0.0,1541.0,1617.0,1173.0,34.0,1.0,,1201.0,202001130700,202001130800,5533.0,1202.0,3645.0,9178.0,60,13
296,369.0,3590.0,0.0,928.0,1750.0,1101.0,33.0,65.0,,1321.0,202001130800,202001130900,5165.0,1386.0,3992.0,9157.0,56,15
297,366.0,3634.0,0.0,609.0,1729.0,923.0,34.0,221.0,,1375.0,202001130900,202001131000,4857.0,1596.0,4034.0,8891.0,55,18
298,363.0,3650.0,0.0,317.0,1531.0,939.0,35.0,315.0,,1286.0,202001131000,202001131100,4388.0,1601.0,4048.0,8436.0,52,19
299,368.0,3594.0,0.0,235.0,1536.0,804.0,34.0,376.0,,1449.0,202001131100,202001131200,4400.0,1825.0,3996.0,8396.0,52,22
300,375.0,3448.0,0.0,0.0,1353.0,423.0,35.0,396.0,,1312.0,202001131200,202001131300,3484.0,1708.0,3858.0,7342.0,47,23
301,375.0,3411.0,0.0,0.0,1232.0,419.0,34.0,359.0,,1284.0,202001131300,202001131400,3294.0,1643.0,3820.0,7114.0,46,23
302,378.0,3363.0,0.0,0.0,1424.0,327.0,35.0,322.0,,1278.0,202001131400,202001131500,3351.0,1600.0,3776.0,7127.0,47,22
303,372.0,3249.0,0.0,1.0,1748.0,177.0,35.0,255.0,,1337.0,202001131500,202001131600,3518.0,1592.0,3656.0,7174.0,49,22
304,372.0,3181.0,0.0,209.0,1743.0,179.0,35.0,114.0,,1534.0,202001131600,202001131700,3779.0,1648.0,3588.0,7367.0,51,22
305,368.0,3574.0,0.0,437.0,2162.0,417.0,35.0,8.0,,1692.0,202001131700,202001131800,4716.0,1700.0,3977.0,8693.0,54,20
306,368.0,3554.0,0.0,137.0,2228.0,851.0,35.0,0.0,,2048.0,202001131800,202001131900,5264.0,2048.0,3957.0,9221.0,57,22
307,362.0,3727.0,0.0,382.0,2278.0,984.0,35.0,0.0,,1875.0,202001131900,202001132000,5519.0,1875.0,4124.0,9643.0,57,19
308,364.0,3234.0,0.0,174.0,2213.0,929.0,35.0,0.0,,1920.0,202001132000,202001132100,5236.0,1920.0,3633.0,8869.0,59,22
309,362.0,2793.0,0.0,0.0,1410.0,704.0,35.0,0.0,,2056.0,202001132100,202001132200,4170.0,2056.0,3190.0,7360.0,57,28
310,361.0,2307.0,0.0,0.0,995.0,337.0,35.0,0.0,,2210.0,202001132200,202001132300,3542.0,2210.0,2703.0,6245.0,57,35
311,369.0,1822.0,0.0,0.0,1099.0,539.0,35.0,0.0,,2215.0,202001132300,202001140000,3853.0,2215.0,2226.0,6079.0,63,36
312,374.0,1381.0,0.0,0.0,1176.0,401.0,34.0,0.0,,2113.0,202001140000,202001140100,3690.0,2113.0,1789.0,5479.0,67,39
313,376.0,1424.0,0.0,0.0,850.0,398.0,33.0,0.0,,2178.0,202001140100,202001140200,3426.0,2178.0,1833.0,5259.0,65,41
314,376.0,1470.0,0.0,0.0,1120.0,398.0,32.0,0.0,,2125.0,202001140200,202001140300,3643.0,2125.0,1878.0,5521.0,66,38
315,377.0,1438.0,0.0,0.0,1206.0,398.0,33.0,0.0,,2104.0,202001140300,202001140400,3708.0,2104.0,1848.0,5556.0,67,38
316,378.0,1448.0,0.0,0.0,1012.0,391.0,33.0,0.0,,2225.0,202001140400,202001140500,3628.0,2225.0,1859.0,5487.0,66,41
317,372.0,1603.0,0.0,17.0,920.0,643.0,33.0,0.0,,2387.0,202001140500,202001140600,3967.0,2387.0,2008.0,5975.0,66,40
318,371.0,2327.0,0.0,570.0,1220.0,1131.0,31.0,0.0,,2480.0,202001140600,202001140700,5401.0,2480.0,2729.0,8130.0,66,31
319,369.0,3193.0,0.0,781.0,1464.0,1048.0,31.0,0.0,,2493.0,202001140700,202001140800,5786.0,2493.0,3593.0,9379.0,62,27
320,373.0,3398.0,0.0,1466.0,1939.0,1150.0,32.0,15.0,,2579.0,202001140800,202001140900,7149.0,2594.0,3803.0,10952.0,65,24
321,373.0,3468.0,0.0,1724.0,2095.0,1181.0,33.0,55.0,,2523.0,202001140900,202001141000,7578.0,2578.0,3874.0,11452.0,66,23
322,377.0,3327.0,0.0,1477.0,2213.0,1055.0,34.0,76.0,,2541.0,202001141000,202001141100,7362.0,2617.0,3738.0,11100.0,66,24
323,374.0,3275.0,0.0,1395.0,2217.0,927.0,33.0,114.0,,2637.0,202001141100,202001141200,7290.0,2751.0,3682.0,10972.0,66,25
324,376.0,3134.0,0.0,973.0,2223.0,591.0,35.0,108.0,,2769.0,202001141200,202001141300,6664.0,2877.0,3545.0,10209.0,65,28
325,377.0,2789.0,0.0,635.0,2227.0,459.0,35.0,109.0,,2792.0,202001141300,202001141400,6222.0,2901.0,3201.0,9423.0,66,31
326,379.0,2672.0,0.0,521.0,2182.0,462.0,35.0,139.0,,2756.0,202001141400,202001141500,6060.0,2895.0,3086.0,9146.0,66,32
327,377.0,2744.0,0.0,445.0,2195.0,497.0,35.0,91.0,,2848.0,202001141500,202001141600,6076.0,2939.0,3156.0,9232.0,66,32
328,378.0,3345.0,0.0,607.0,2188.0,753.0,35.0,34.0,,2891.0,202001141600,202001141700,6473.0,2925.0,3758.0,10231.0,63,29
329,370.0,3263.0,0.0,730.0,2181.0,954.0,34.0,3.0,,3028.0,202001141700,202001141800,6896.0,3031.0,3667.0,10563.0,65,29
330,375.0,3404.0,0.0,1072.0,2200.0,1093.0,35.0,0.0,,3234.0,202001141800,202001141900,7599.0,3234.0,3814.0,11413.0,67,28
331,375.0,3343.0,0.0,1241.0,2209.0,1102.0,35.0,0.0,,3480.0,202001141900,202001142000,8032.0,3480.0,3753.0,11785.0,68,30
332,368.0,3200.0,0.0,616.0,2054.0,601.0,34.0,0.0,,3791.0,202001142000,202001142100,7062.0,3791.0,3602.0,10664.0,66,36
333,370.0,2701.0,0.0,129.0,1467.0,486.0,35.0,0.0,,4062.0,202001142100,202001142200,6144.0,4062.0,3106.0,9250.0,66,44
334,365.0,1762.0,0.0,1.0,1258.0,385.0,35.0,0.0,,4261.0,202001142200,202001142300,5905.0,4261.0,2162.0,8067.0,73,53
335,368.0,986.0,0.0,0.0,1099.0,270.0,34.0,0.0,,4251.0,202001142300,202001150000,5620.0,4251.0,1388.0,7008.0,80,61
336,372.0,724.0,0.0,0.0,905.0,158.0,36.0,0.0,,4302.0,202001150000,202001150100,5365.0,4302.0,1132.0,6497.0,83,66
337,373.0,537.0,0.0,0.0,861.0,164.0,34.0,0.0,,4287.0,202001150100,202001150200,5312.0,4287.0,944.0,6256.0,85,69
338,369.0,463.0,0.0,0.0,804.0,165.0,35.0,0.0,,4175.0,202001150200,202001150300,5144.0,4175.0,867.0,6011.0,86,69
339,365.0,462.0,0.0,0.0,877.0,172.0,33.0,0.0,,4049.0,202001150300,202001150400,5098.0,4049.0,860.0,5958.0,86,68
340,376.0,585.0,0.0,0.0,863.0,398.0,33.0,0.0,,3990.0,202001150400,202001150500,5251.0,3990.0,994.0,6245.0,84,64
341,375.0,895.0,0.0,0.0,868.0,349.0,34.0,0.0,,4040.0,202001150500,202001150600,5257.0,4040.0,1304.0,6561.0,80,62
342,372.0,1470.0,0.0,14.0,1313.0,495.0,33.0,0.0,,3785.0,202001150600,202001150700,5607.0,3785.0,1875.0,7482.0,75,51
343,366.0,2390.0,0.0,479.0,1727.0,1053.0,32.0,0.0,,3269.0,202001150700,202001150800,6528.0,3269.0,2788.0,9316.0,70,35
344,371.0,3033.0,0.0,515.0,1744.0,898.0,34.0,14.0,,2858.0,202001150800,202001150900,6029.0,2872.0,3438.0,9467.0,64,30
345,375.0,3488.0,0.0,736.0,1909.0,1098.0,34.0,60.0,,2048.0,202001150900,202001151000,5851.0,2108.0,3897.0,9748.0,60,22
346,375.0,3466.0,0.0,707.0,2039.0,1079.0,34.0,124.0,,1538.0,202001151000,202001151100,5487.0,1662.0,3875.0,9362.0,59,18
347,378.0,3338.0,0.0,485.0,2137.0,523.0,35.0,159.0,,1554.0,202001151100,202001151200,4858.0,1713.0,3751.0,8609.0,56,20
348,380.0,3145.0,0.0,153.0,2099.0,528.0,35.0,180.0,,1888.0,202001151200,202001151300,4848.0,2068.0,3560.0,8408.0,58,25
349,382.0,2876.0,0.0,0.0,1741.0,537.0,35.0,207.0,,2189.0,202001151300,202001151400,4674.0,2396.0,3293.0,7967.0,59,30
350,384.0,3074.0,0.0,0.0,1524.0,555.0,35.0,200.0,,2218.0,202001151400,202001151500,4497.0,2418.0,3493.0,7990.0,56,30
351,380.0,3295.0,0.0,9.0,1892.0,727.0,34.0,151.0,,2358.0,202001151500,202001151600,5137.0,2509.0,3709.0,8846.0,58,28
352,383.0,3276.0,0.0,669.0,2091.0,956.0,35.0,56.0,,2512.0,202001151600,202001151700,6284.0,2568.0,3694.0,9978.0,63,26
353,379.0,3339.0,0.0,1412.0,2190.0,1066.0,34.0,5.0,,2744.0,202001151700,202001151800,7417.0,2749.0,3752.0,11169.0,66,25
354,380.0,3360.0,0.0,1187.0,2238.0,1268.0,34.0,0.0,,3057.0,202001151800,202001151900,7750.0,3057.0,3774.0,11524.0,67,27
355,382.0,3266.0,0.0,1138.0,2137.0,1234.0,35.0,0.0,,3219.0,202001151900,202001152000,7728.0,3219.0,3683.0,11411.0,68,28
356,370.0,3202.0,0.0,995.0,2179.0,1200.0,22.0,0.0,,3315.0,202001152000,202001152100,7689.0,3315.0,3594.0,11283.0,68,29
357,369.0,3096.0,0.0,205.0,1987.0,733.0,31.0,0.0,,3499.0,202001152100,202001152200,6424.0,3499.0,3496.0,9920.0,65,35
